language,word,pronunciation,tone practice,tone distractor 1,tone distractor 2,tone distractor 3,meaning,example sentence,sentence pronunciation,sentence meaning,Level,group,tag,pack,notes
Taiwan Mandarin,日出,rìchū ,rìchū,rīchū,rìchǔ,rǐchū,sunrise,走進日出旁邊的小路時，大家都放慢腳步觀察周圍環境。,"zǒujìn rìchū pángbiān de xiǎolù shí, dàjiā dōu fàngmànjiǎobù guānchá zhōuwéi huánjìng.","When walking onto the small path beside the sunrise, everyone slowed down to observe the surroundings.",B2,nature,noun,Core Content,
Taiwan Mandarin,日期,rìqí ,rìqí,rīqí,rìqì,rǐqí,date,這件事讓我們看見日期的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn rìqī de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.",This matter showed us the importance of date and reminded everyone to prepare in advance.,B2,ideas,noun,Core Content,
Taiwan Mandarin,如,rú ,rú,rǔ,rù,rū,as; as if; such as,這個安排可以接受，不過我們還需要考慮時間和經費。,"zhège ānpái kěyǐ jiēshòu, bùguò wǒmen hái xūyào kǎolǜ shíjiān hé jīngfèi.","This arrangement is acceptable, but we still need to consider time and funding.",B2,function words,function word,Core Content,
Taiwan Mandarin,如此,rúcĭ,rúcǐ,rǔcǐ,rúcī,rūcǐ,like this; so; such,這個安排可以接受，不過我們還需要考慮時間和經費。,"zhège ānpái kěyǐ jiēshòu, bùguò wǒmen hái xūyào kǎolǜ shíjiān hé jīngfèi.","This arrangement is acceptable, but we still need to consider time and funding.",B2,function words,function word,Core Content,
Taiwan Mandarin,如下,rúxià ,rúxià,rǔxià,rúxiá,rūxià,as follows,這個安排可以接受，不過我們還需要考慮時間和經費。,"zhège ānpái kěyǐ jiēshòu, bùguò wǒmen hái xūyào kǎolǜ shíjiān hé jīngfèi.","This arrangement is acceptable, but we still need to consider time and funding.",B2,function words,function word,Core Content,
Taiwan Mandarin,如意,rúyì ,rúyì,rǔyì,rúyí,rūyì,"as one wants; according to one's wishes; ruyi scepter, a symbol of power and good fortune",事情不一定都能如意，但我們仍然可以調整方法。,"shìqing bùyīdìng dōu néng rúyì, dàn wǒmen réngrán kěyǐ tiáozhěng fāngfǎ.","Things may not always go as one wishes, but we can still adjust our methods.",B2,actions,verb,Core Content,
Taiwan Mandarin,弱,ruò ,ruò,ruō,ruó,ruǒ,weak; feeble; young; inferior; not as good as,面對這麼複雜的情況，他仍然保持弱的態度，沒有隨便下結論。,"miànduì zhème fùzá de qíngkuàng, tā réngrán bǎochí ruò de tàidu, méiyǒu suíbiàn xià jiélùn.","Facing such a complex situation, he still maintained a weak attitude and did not jump to conclusions.",B2,description,adjective,Core Content,
Taiwan Mandarin,森林,sēnlín ,sēnlín,sénlín,sēnlìn,sènlín,forest; CL:片[pian4],走進森林旁邊的小路時，大家都放慢腳步觀察周圍環境。,"zǒujìn sēnlín pángbiān de xiǎolù shí, dàjiā dōu fàngmànjiǎobù guānchá zhōuwéi huánjìng.","When walking onto the small path beside the forest, everyone slowed down to observe the surroundings.",B2,nature,noun,Core Content,
Taiwan Mandarin,失戀,shīliàn ,shīliàn,shíliàn,shīlián,shìliàn,to lose one's love; to break up (in a romantic relationship); to feel jilted,經過一段時間的準備，他終於決定失戀，並把結果告訴家人。,"jīngguò yī duàn shíjiān de zhǔnbèi, tā zhōngyú juédìng shīliàn, bìng bǎ jiēguǒ gàosù jiārén.","After a period of preparation, he finally decided to lose one's love and told his family the result.",B2,actions,verb,Core Content,
Taiwan Mandarin,失去,shīqù ,shīqù,shíqù,shīqú,shìqù,to lose,為了讓計畫順利進行，團隊需要先失去目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān shīqù mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first lose the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,獅(子),shī(zi) ,shī(zi),shí(zi),shǐ(zi),shì(zi),(bound form) lion,小朋友在繪本裡看到獅，立刻問老師牠住在哪裡。,"xiǎopéngyǒu zài huìběn lǐ kàndào shī, lìkè wèn lǎoshī tā zhù zài nǎlǐ.",The children saw a lion in the picture book and immediately asked the teacher where it lives.,B2,animals,noun,Core Content,
Taiwan Mandarin,時代,shídài ,shídài,shǐdài,shídái,shīdài,"Time, US weekly news magazine",這件事讓我們看見時代的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn shídài de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.","This matter showed us the importance of Time, US weekly news magazine and reminded everyone to prepare in advance.",B2,ideas,noun,Core Content,
Taiwan Mandarin,十分,shífēn ,shífēn,shǐfēn,shífěn,shīfēn,very; completely; utterly,面對這麼複雜的情況，他仍然保持十分的態度，沒有隨便下結論。,"miànduì zhème fùzá de qíngkuàng, tā réngrán bǎochí shífēn de tàidu, méiyǒu suíbiàn xià jiélùn.","Facing such a complex situation, he still maintained a very attitude and did not jump to conclusions.",B2,description,adjective,Core Content,
Taiwan Mandarin,實話,shíhuà ,shíhuà,shǐhuà,shíhuá,shīhuà,truth,在這次討論中，實話成了大家最關心的重點之一。,"zài zhè cì tǎolùn zhōng, shíhuà chéngle dàjiā zuì guānxīn de chóngdiǎn zhīyī.","In this discussion, truth became one of the issues everyone cared about most.",B2,general,noun,Core Content,
Taiwan Mandarin,實際,shíjì ,shíjì,shǐjì,shíjí,shījì,reality; practice; practical,面對這麼複雜的情況，他仍然保持實際的態度，沒有隨便下結論。,"miànduì zhème fùzá de qíngkuàng, tā réngrán bǎochí shíjì de tàidu, méiyǒu suíbiàn xià jiélùn.","Facing such a complex situation, he still maintained a reality attitude and did not jump to conclusions.",B2,description,adjective,Core Content,
Taiwan Mandarin,時刻,shíkè ,shíkè,shǐkè,shíké,shīkè,time; juncture; moment,在這次討論中，時刻成了大家最關心的重點之一。,"zài zhè cì tǎolùn zhōng, shíkè chéngle dàjiā zuì guānxīn de chóngdiǎn zhīyī.","In this discussion, time became one of the issues everyone cared about most.",B2,general,noun,Core Content,
Taiwan Mandarin,實力,shílì ,shílì,shǐlì,shílí,shīlì,strength,這件事讓我們看見實力的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn shílì de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.",This matter showed us the importance of strength and reminded everyone to prepare in advance.,B2,ideas,noun,Core Content,
Taiwan Mandarin,石頭(˙ㄊㄡ) /石,shítou/shí,shítou/shí,shǐtou/shí,shítou/shì,shītou/shí,stone; CL:塊|块[kuai4],海邊有許多被浪磨圓的石頭，小朋友拿起來觀察花紋。,"hǎibiān yǒu xǔduō bèi làng mó yuán de shítou, xiǎopéngyǒu náqǐ lái guānchá huāwén.","There are many stones rounded by waves on the beach, and children pick them up to observe their patterns.",B2,objects,noun,Core Content,
Taiwan Mandarin,實行,shíxíng ,shíxíng,shǐxíng,shíxìng,shīxíng,to implement; to carry out; to put into practice,為了讓計畫順利進行，團隊需要先實行目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān shíxíng mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first implement the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,石油,shíyóu ,shíyóu,shǐyóu,shíyòu,shīyóu,oil; petroleum,出門以前，他把石油放進包包，又檢查了一次。,"chūmén yǐqián, tā bǎ shíyóu fàngjìn bāobāo, yòu jiǎnchá le yīcì.","Before going out, he put the oil into his bag and checked once more.",B2,objects,noun,Core Content,
Taiwan Mandarin,實在,shízài ,shízài,shǐzài,shízái,shīzài,really; actually; indeed,面對這麼複雜的情況，他仍然保持實在的態度，沒有隨便下結論。,"miànduì zhème fùzá de qíngkuàng, tā réngrán bǎochí shízài de tàidu, méiyǒu suíbiàn xià jiélùn.","Facing such a complex situation, he still maintained a really attitude and did not jump to conclusions.",B2,description,adjective,Core Content,
Taiwan Mandarin,使得,shĭde ,shǐde,shìde,shīde,shíde,usable; serviceable; feasible; workable; doable; to make; to cause; to bring about,為了讓計畫順利進行，團隊需要先使得目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān shǐde mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first usable the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,使用,shĭyòng ,shǐyòng,shìyòng,shǐyóng,shíyòng,to use; to employ; to apply,為了讓計畫順利進行，團隊需要先使用目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān shǐyòng mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first use the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,事業,shìyè ,shìyè,shīyè,shìyé,shǐyè,undertaking; project; activity,這件事讓我們看見事業的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn shìyè de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.",This matter showed us the importance of undertaking and reminded everyone to prepare in advance.,B2,ideas,noun,Core Content,
Taiwan Mandarin,事實,shìshí ,shìshí,shīshí,shìshì,shǐshí,fact; CL:個|个[ge4],這件事讓我們看見事實的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn shìshí de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.",This matter showed us the importance of fact and reminded everyone to prepare in advance.,B2,ideas,noun,Core Content,
Taiwan Mandarin,適應,shìyìng ,shìyìng,shīyìng,shìyíng,shǐyìng,to adapt; to fit; to suit,為了讓計畫順利進行，團隊需要先適應目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān shìyìng mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first adapt the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,市長,shìzhăng ,shìzhǎng,shīzhǎng,shìzhāng,shǐzhǎng,mayor,那位市長在活動中分享自己的經驗，讓大家對這個行業有了新的理解。,"nà wèi shìzhǎng zài huódòng zhōng fēnxiǎng zìjǐ de jīngyàn, ràng dàjiā duì zhège hángyè yǒu le xīn de lǐjiě.","That mayor shared personal experience at the event, giving everyone a new understanding of the field.",B2,people,noun,Core Content,
Taiwan Mandarin,殺,shā ,shā,shá,shǎ,shà,to kill; to slay; to murder; to attack; to weaken; to reduce; (dialect) to smart,為了讓計畫順利進行，團隊需要先殺目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān shā mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first kill the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,晒,shài ,shài,shāi,shái,shǎi,variant of 曬|晒[shai4],為了讓計畫順利進行，團隊需要先晒目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān shài mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first variant of 曬|晒[shai4] the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,傷害,shānghài ,shānghài,shánghài,shānghái,shànghài,to injure; to harm,為了讓計畫順利進行，團隊需要先傷害目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān shānghài mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first injure the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,商品,shāngpĭn ,shāngpǐn,shángpǐn,shāngpīn,shàngpǐn,commodity; goods; merchandise; CL:件[jian4],這件事讓我們看見商品的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn shāngpǐn de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.",This matter showed us the importance of commodity and reminded everyone to prepare in advance.,B2,ideas,noun,Core Content,
Taiwan Mandarin,商業,shāngyè ,shāngyè,shángyè,shāngyé,shàngyè,business; trade; commerce,這件事讓我們看見商業的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn shāngyè de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.",This matter showed us the importance of business and reminded everyone to prepare in advance.,B2,ideas,noun,Core Content,
Taiwan Mandarin,上當,shàngdàng ,shàngdàng,shāngdàng,shàngdáng,shǎngdàng,taken in (by sb's deceit); to be fooled; to be duped,為了讓計畫順利進行，團隊需要先上當目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān shàngdàng mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first taken in the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,上帝,shàngdì ,shàngdì,shāngdì,shàngdí,shǎngdì,God,在這次討論中，上帝成了大家最關心的重點之一。,"zài zhè cì tǎolùn zhōng, shàngdì chéngle dàjiā zuì guānxīn de chóngdiǎn zhīyī.","In this discussion, God became one of the issues everyone cared about most.",B2,general,noun,Core Content,
Taiwan Mandarin,上街,shàngjiē ,shàngjiē,shāngjiē,shàngjiě,shǎngjiē,to go onto the streets; to go shopping,經過一段時間的準備，他終於決定上街，並把結果告訴家人。,"jīngguò yī duàn shíjiān de zhǔnbèi, tā zhōngyú juédìng shàngjiē, bìng bǎ jiēguǒ gàosù jiārén.","After a period of preparation, he finally decided to go onto the streets and told his family the result.",B2,actions,verb,Core Content,
Taiwan Mandarin,山區,shānqū ,shānqū,shánqū,shānqǔ,shànqū,mountain area; CL:個|个[ge4],那個地方像山區一樣安靜，讓人暫時忘記工作的壓力。,"nàge dìfāng xiàng shānqū yíyàng ānjìng, ràng rén zànshí wàngjì gōngzuò de yālì.","That place is as peaceful as mountain area, letting people temporarily forget the pressure of work.",B2,places,noun,Core Content,
Taiwan Mandarin,燒,shāo ,shāo,sháo,shǎo,shào,"to burn; to set on fire; to heat (over a fire); to boil (water, tea etc); to braise",為了讓計畫順利進行，團隊需要先燒目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān shāo mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first burn the biggest current problem.",B2,actions,verb,Core Content,
