language,word,pronunciation,tone practice,tone distractor 1,tone distractor 2,tone distractor 3,meaning,example sentence,sentence pronunciation,sentence meaning,Level,group,tag,pack,notes
Taiwan Mandarin,價值,jiàzhí ,jiàzhí,jiāzhí,jiàzhì,jiǎzhí,value;  worth,這個價值在生活中很常見。,zhège jiàzhí zài shēnghuó zhōng hěn chángjiàn.,This value;  worth is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,接觸,jiēchù ,jiēchù,jiéchù,jiēchú,jièchù,to touch,我們需要先接觸這件事。,wǒmen xūyào xiān jiēchù zhè jiàn shì.,We need to to touch this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,接受,jiēshòu ,jiēshòu,jiéshòu,jiēshóu,jièshòu,"to accept (a suggestion, punishment, bribe etc);  to acquiesce",我們需要先接受這件事。,wǒmen xūyào xiān jiēshòu zhè jiàn shì.,"We need to to accept (a suggestion, punishment, bribe etc);  to acquiesce this matter first.",B2,general,verb,Core Content,
Taiwan Mandarin,結,jié ,jié,jiě,jiè,jiē,(of a plant) to produce (fruit or seeds),公司需要結這個問題。,gōngsī xūyào jié zhège wèntí.,The company needs to (of a plant) to produce (fruit or seeds) this problem.,B2,work,verb,Core Content,
Taiwan Mandarin,節,jié ,jié,jiě,jiè,jiē,see 節骨眼|节骨眼[jie1 gu5 yan3],這個節在生活中很常見。,zhège jié zài shēnghuó zhōng hěn chángjiàn.,This see 節骨眼|节骨眼[jie1 gu5 yan3] is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,節目,jiémù ,jiémù,jiěmù,jiémú,jiēmù,(TV or radio) program;  show,這個節目在生活中很常見。,zhège jiémù zài shēnghuó zhōng hěn chángjiàn.,This (TV or radio) program;  show is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,結局,jiéjú ,jiéjú,jiějú,jiéjù,jiējú,conclusion;  ending,這個結局在生活中很常見。,zhège jiéjú zài shēnghuó zhōng hěn chángjiàn.,This conclusion;  ending is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,解決,jiějué,jiějué,jièjué,jiějuè,jiéjué,to solve;  to resolve,我們需要先解決這件事。,wǒmen xūyào xiān jiějué zhè jiàn shì.,We need to to solve;  to resolve this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,姊妹,jiěmèi ,jiěmèi,jièmèi,jiěméi,jiémèi,(older and younger) sisters,這個姊妹在生活中很常見。,zhège jiěmèi zài shēnghuó zhōng hěn chángjiàn.,This (older and younger) sisters is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,解釋,jiěshì ,jiěshì,jièshì,jiěshí,jiéshì,explanation,這個解釋對公司很重要。,zhège jiěshì duì gōngsī hěn zhòngyào.,This explanation is important to the company.,B2,work,noun,Core Content,
Taiwan Mandarin,斤,jīn,jīn,jín,jǐn,jìn,catty,這個斤在生活中很常見。,zhège jīn zài shēnghuó zhōng hěn chángjiàn.,This catty is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,金(子),jīn(zi),jīn(zi),jín(zi),jǐn(zi),jìn(zi),Jurchen Jin dynasty (1115–1234),這個金在生活中很常見。,zhège jīn zài shēnghuó zhōng hěn chángjiàn.,This Jurchen Jin dynasty (1115–1234) is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,緊,jĭn ,jǐn,jìn,jīn,jín,tight,這個緊在生活中很常見。,zhège jǐn zài shēnghuó zhōng hěn chángjiàn.,This tight is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,僅,jĭn ,jǐn,jìn,jīn,jín,barely,這個僅在生活中很常見。,zhège jǐn zài shēnghuó zhōng hěn chángjiàn.,This barely is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,僅僅,jĭnjĭn,jǐnjǐn,jìnjǐn,jǐnjīn,jínjǐn,barely,這個僅僅在生活中很常見。,zhège jǐnjǐn zài shēnghuó zhōng hěn chángjiàn.,This barely is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,盡,jìn ,jìn,jīn,jín,jǐn,to use up,我們需要先盡這件事。,wǒmen xūyào xiān jìn zhè jiàn shì.,We need to to use up this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,進,jìn ,jìn,jīn,jín,jǐn,to go forward,我們需要先進這件事。,wǒmen xūyào xiān jìn zhè jiàn shì.,We need to to go forward this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,經,jīng ,jīng,jíng,jǐng,jìng,surname Jing,這個經在生活中很常見。,zhège jīng zài shēnghuó zhōng hěn chángjiàn.,This surname Jing is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,經費,jīngfèi ,jīngfèi,jíngfèi,jīngféi,jìngfèi,funds,這個經費在生活中很常見。,zhège jīngfèi zài shēnghuó zhōng hěn chángjiàn.,This funds is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,經過,jīngguò ,jīngguò,jíngguò,jīngguó,jìngguò,to pass,我們需要先經過這件事。,wǒmen xūyào xiān jīngguò zhè jiàn shì.,We need to to pass this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,驚訝,jīngyà  ,jīngyà,jíngyà,jīngyá,jìngyà,amazed,這個驚訝在生活中很常見。,zhège jīngyà zài shēnghuó zhōng hěn chángjiàn.,This amazed is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,經驗,jīngyàn ,jīngyàn,jíngyàn,jīngyán,jìngyàn,experience,這個經驗在生活中很常見。,zhège jīngyàn zài shēnghuó zhōng hěn chángjiàn.,This experience is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,警察,jĭngchá ,jǐngchá,jìngchá,jǐngchà,jíngchá,police;  police officer,這個警察對公司很重要。,zhège jǐngchá duì gōngsī hěn zhòngyào.,This police;  police officer is important to the company.,B2,work,noun,Core Content,
Taiwan Mandarin,儘管,jĭnguăn ,jǐnguǎn,jìnguǎn,jǐnguān,jínguǎn,despite,這個儘管在生活中很常見。,zhège jǐnguǎn zài shēnghuó zhōng hěn chángjiàn.,This despite is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,進行,jìnxíng ,jìnxíng,jīnxíng,jìnxìng,jǐnxíng,(of a process etc) to proceed;  to be in progress,公司需要進行這個問題。,gōngsī xūyào jìnxíng zhège wèntí.,The company needs to (of a process etc) to proceed;  to be in progress this problem.,B2,work,verb,Core Content,
Taiwan Mandarin,進一步,jìnyībù  ,jìnyībù,jīnyībù,jìnyǐbù,jìnyībǔ,to go a step further,我們需要先進一步這件事。,wǒmen xūyào xiān jìnyībù zhè jiàn shì.,We need to to go a step further this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,酒吧,jiŭbā ,jiǔbā,jiùbā,jiǔbǎ,jiúbā,bar (place to buy drinks),媽媽正在酒吧晚餐。,māma zhèngzài jiǔbā wǎncān.,Mom is bar (place to buy drinks) dinner.,B2,food,verb,Core Content,
Taiwan Mandarin,救,jiù ,jiù,jiū,jiú,jiǔ,variant of 救[jiu4],這個救在生活中很常見。,zhège jiù zài shēnghuó zhōng hěn chángjiàn.,This variant of 救[jiu4] is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,就,jiù ,jiù,jiū,jiú,jiǔ,(after a suppositional clause) in that case;  then,這個就在生活中很常見。,zhège jiù zài shēnghuó zhōng hěn chángjiàn.,This (after a suppositional clause) in that case;  then is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,就是,jiùshì ,jiùshì,jiūshì,jiùshí,jiǔshì,exactly;  precisely,這個就是在生活中很常見。,zhège jiùshì zài shēnghuó zhōng hěn chángjiàn.,This exactly;  precisely is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,就算,jiùsuàn ,jiùsuàn,jiūsuàn,jiùsuán,jiǔsuàn,(coll.) even if,就算天氣不好，我們還是出門了。,"jiùsuàn tiānqì bù hǎo, wǒmen háishì chūmén le.","Even with bad weather, we still went out.",B2,general,function,Core Content,
Taiwan Mandarin,舅舅(˙ㄐㄧㄡ) /舅,jiùjiu ,jiùjiu,jiūjiu,jiújiu,jiǔjiu,mother's brother,家裡的舅舅需要整理。,jiā lǐ de jiùjiu xūyào zhěnglǐ.,The mother's brother at home needs to be organized.,B2,home and family,noun,Core Content,
Taiwan Mandarin,舅媽,jiùmā,jiùmā,jiūmā,jiùmǎ,jiǔmā,(coll.) aunt,這個舅媽在生活中很常見。,zhège jiùmā zài shēnghuó zhōng hěn chángjiàn.,This (coll.) aunt is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,居住,jūzhù ,jūzhù,júzhù,jūzhú,jùzhù,to reside,我們需要先居住這件事。,wǒmen xūyào xiān jūzhù zhè jiàn shì.,We need to to reside this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,舉,jŭ,jǔ,jù,jū,jú,to lift,我們需要先舉這件事。,wǒmen xūyào xiān jǔ zhè jiàn shì.,We need to to lift this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,舉辦,jŭbàn ,jǔbàn,jùbàn,jǔbán,júbàn,to conduct;  to hold (an event),我們需要先舉辦這件事。,wǒmen xūyào xiān jǔbàn zhè jiàn shì.,We need to to conduct;  to hold (an event) this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,舉手,jŭshŏu,jǔshǒu,jùshǒu,jǔshōu,júshǒu,to raise a hand,我們需要先舉手這件事。,wǒmen xūyào xiān jǔshǒu zhè jiàn shì.,We need to to raise a hand this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,舉行,jŭxíng ,jǔxíng,jùxíng,jǔxìng,júxíng,"to hold (a meeting, ceremony etc)",公司需要舉行這個問題。,gōngsī xūyào jǔxíng zhège wèntí.,"The company needs to to hold (a meeting, ceremony etc) this problem.",B2,work,verb,Core Content,
Taiwan Mandarin,聚,jù ,jù,jū,jú,jǔ,to assemble;  to gather (transitive or intransitive),我們需要先聚這件事。,wǒmen xūyào xiān jù zhè jiàn shì.,We need to to assemble;  to gather (transitive or intransitive) this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,距,jù ,jù,jū,jú,jǔ,to be at a distance of ... from;  to be apart from,我們需要先距這件事。,wǒmen xūyào xiān jù zhè jiàn shì.,We need to to be at a distance of ... from;  to be apart from this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,拒絕,jùjué ,jùjué,jūjué,jùjuè,jǔjué,to refuse;  to decline,我們需要先拒絕這件事。,wǒmen xūyào xiān jùjué zhè jiàn shì.,We need to to refuse;  to decline this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,距離,jùlí ,jùlí,jūlí,jùlì,jǔlí,distance,這個距離在生活中很常見。,zhège jùlí zài shēnghuó zhōng hěn chángjiàn.,This distance is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,劇本,jùběn ,jùběn,jūběn,jùbēn,jǔběn,script;  screenplay,這個劇本在生活中很常見。,zhège jùběn zài shēnghuó zhōng hěn chángjiàn.,This script;  screenplay is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,劇情,jùqíng ,jùqíng,jūqíng,jùqìng,jǔqíng,story line,這個劇情在生活中很常見。,zhège jùqíng zài shēnghuó zhōng hěn chángjiàn.,This story line is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,具有,jùyŏu ,jùyǒu,jūyǒu,jùyōu,jǔyǒu,to have;  to possess,我們需要先具有這件事。,wǒmen xūyào xiān jùyǒu zhè jiàn shì.,We need to to have;  to possess this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,絕對,juéduì ,juéduì,juěduì,juéduí,juēduì,absolute;  unconditional,這個絕對在生活中很常見。,zhège juéduì zài shēnghuó zhōng hěn chángjiàn.,This absolute;  unconditional is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,角色,juésè,juésè,juěsè,juésé,juēsè,role;  part (in a play or movie etc),這個角色在生活中很常見。,zhège juésè zài shēnghuó zhōng hěn chángjiàn.,This role;  part (in a play or movie etc) is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,軍隊,jūnduì ,jūnduì,júnduì,jūnduí,jùnduì,armed forces;  troops,這個軍隊在生活中很常見。,zhège jūnduì zài shēnghuó zhōng hěn chángjiàn.,This armed forces;  troops is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,軍人,jūnrén ,jūnrén,júnrén,jūnrèn,jùnrén,serviceman,這個軍人對公司很重要。,zhège jūnrén duì gōngsī hěn zhòngyào.,This serviceman is important to the company.,B2,work,noun,Core Content,
Taiwan Mandarin,卡車,kăchē ,kǎchē,kàchē,kǎchě,káchē,truck,這個卡車在生活中很常見。,zhège kǎchē zài shēnghuó zhōng hěn chángjiàn.,This truck is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,開放,kāifàng ,kāifàng,káifàng,kāifáng,kàifàng,to bloom,我們需要先開放這件事。,wǒmen xūyào xiān kāifàng zhè jiàn shì.,We need to to bloom this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,開花,kāihuā ,kāihuā,káihuā,kāihuǎ,kàihuā,to bloom;  to blossom,我們需要先開花這件事。,wǒmen xūyào xiān kāihuā zhè jiàn shì.,We need to to bloom;  to blossom this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,開朗,kāilăng ,kāilǎng,káilǎng,kāilāng,kàilǎng,spacious and well-lit,這個開朗在生活中很常見。,zhège kāilǎng zài shēnghuó zhōng hěn chángjiàn.,This spacious and well-lit is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,開始,kāishĭ,kāishǐ,káishǐ,kāishī,kàishǐ,to begin,我們需要先開始這件事。,wǒmen xūyào xiān kāishǐ zhè jiàn shì.,We need to to begin this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,看不起,kànbùqĭ,kànbùqǐ,kānbùqǐ,kànbúqǐ,kànbùqí,to look down upon,我們需要先看不起這件事。,wǒmen xūyào xiān kànbùqǐ zhè jiàn shì.,We need to to look down upon this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,棵,kē,kē,ké,kě,kè,"classifier for trees, cabbages, plants etc",桌上有一棵文件。,zhuō shàng yǒu yì kē wénjiàn.,"There is one classifier for trees, cabbages, plants etc of documents on the table.",B2,education,measure word,Core Content,
Taiwan Mandarin,科,kē ,kē,ké,kě,kè,branch of study,學生正在討論科。,xuéshēng zhèngzài tǎolùn kē.,The students are discussing branch of study.,B2,education,noun,Core Content,
Taiwan Mandarin,科技,kējì ,kējì,kéjì,kējí,kèjì,science and technology,這個科技在生活中很常見。,zhège kējì zài shēnghuó zhōng hěn chángjiàn.,This science and technology is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,科學,kēxué ,kēxué,kéxué,kēxuè,kèxué,science,這個科學在生活中很常見。,zhège kēxué zài shēnghuó zhōng hěn chángjiàn.,This science is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,可,kě ,kě,kè,kē,ké,(prefix) can;  may,這個可在生活中很常見。,zhège kě zài shēnghuó zhōng hěn chángjiàn.,This (prefix) can;  may is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,可靠,kěkào ,kěkào,kèkào,kěkáo,kékào,reliable,這個可靠在生活中很常見。,zhège kěkào zài shēnghuó zhōng hěn chángjiàn.,This reliable is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,可憐,kělián ,kělián,kèlián,kěliàn,kélián,pitiful,這個可憐在生活中很常見。,zhège kělián zài shēnghuó zhōng hěn chángjiàn.,This pitiful is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,渴望,kěwàng ,kěwàng,kèwàng,kěwáng,kéwàng,to thirst for,我們需要先渴望這件事。,wǒmen xūyào xiān kěwàng zhè jiàn shì.,We need to to thirst for this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,可惡,kěwù ,kěwù,kèwù,kěwú,kéwù,repulsive,這個可惡在生活中很常見。,zhège kěwù zài shēnghuó zhōng hěn chángjiàn.,This repulsive is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,可以,kěyĭ,kěyǐ,kèyǐ,kěyī,kéyǐ,can,這個可以在生活中很常見。,zhège kěyǐ zài shēnghuó zhōng hěn chángjiàn.,This can is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,刻,kè,kè,kē,ké,kě,quarter (hour),這個刻過得很快。,zhège kè guò de hěn kuài.,This quarter (hour) passed quickly.,B2,time,noun,Core Content,
Taiwan Mandarin,克,kè ,kè,kē,ké,kě,"abbr. for 克羅地亞|克罗地亚[Ke4 luo2 di4 ya4], Croatia",這個克在生活中很常見。,zhège kè zài shēnghuó zhōng hěn chángjiàn.,"This abbr. for 克羅地亞|克罗地亚[Ke4 luo2 di4 ya4], Croatia is common in daily life.",B2,general,noun,Core Content,
Taiwan Mandarin,課程,kèchéng ,kèchéng,kēchéng,kèchèng,kěchéng,course;  academic program,這個課程在生活中很常見。,zhège kèchéng zài shēnghuó zhōng hěn chángjiàn.,This course;  academic program is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,課堂,kètáng ,kètáng,kētáng,kètàng,kětáng,classroom (CL:間|间[jian1]);  class session,桌上有一課堂文件。,zhuō shàng yǒu yì kètáng wénjiàn.,There is one classroom (CL:間|间[jian1]);  class session of documents on the table.,B2,education,measure word,Core Content,
Taiwan Mandarin,課文,kèwén,kèwén,kēwén,kèwèn,kěwén,text,這個課文在生活中很常見。,zhège kèwén zài shēnghuó zhōng hěn chángjiàn.,This text is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,克服,kèfú ,kèfú,kēfú,kèfù,kěfú,(try to) overcome (hardships etc),這個克服在生活中很常見。,zhège kèfú zài shēnghuó zhōng hěn chángjiàn.,This (try to) overcome (hardships etc) is common in daily life.,B2,general,noun,Core Content,
